"","Triangle_index","Size","Angle.C","Angle.B","Angle.A","Side.A_B","SideC_A","Side.B_C","Total_size","Hand","Vision","Type","Angle.Type","Full.Type","duration","Trial_number","subjID","DistError","AngleError","M1AE","M1DE","M2AE","M2DE","EEMAE","EEMDE"
"336",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",50.9978,23,"AT18",0.916497192,23.24965644,9.42907981695367,0.686163772641671,-11.5780972430667,0.900631388892983,70.3943289274052,0.165459231095517
"337",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",65.2173,3,"AT18",0.836445246,-18.50344296,3.13634134248886,0.759573924818387,10.4716548190835,0.666584914483942,91.7182175333153,0.253713407362491
"338",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",76.922,21,"AT18",0.919430002,33.60654545,1.12722832354689,0.680368342489521,-10.0273284829208,0.871410150743313,67.8446522534967,0.453987345717383
"339",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",54.2727,14,"AT18",0.886981198,21.19940666,0.510144035876607,0.761687939338454,-5.87011013682894,0.58774841429692,58.0568793401082,0.70524844896402
"340",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",59.3431,4,"AT18",1.098479079,25.43496265,0.275511477006006,0.712785130175161,-16.1908278689433,0.864308634183575,60.0376109884496,0.518535331012083
"341",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",56.2166,18,"AT18",0.906206583,1.835780198,4.88341818612761,0.717418192640445,-4.20705224609802,0.706705901066296,35.5942574268198,0.774899295696685
"342",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",47.4477,10,"AT18",0.730567527,-2.231094836,-0.574306711536622,0.721366871837913,1.71570932614947,0.691713395059399,71.0105921936884,0.381306222515527
"343",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",43.226,15,"AT18",0.933076992,-19.39857544,-0.430847637839406,0.750816453478714,5.91606108437031,0.625634053922333,91.0511940799852,0.187641140059539
"344",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",54.1939,2,"AT18",0.604011217,-33.17682816,1.23609126774409,0.705266840180935,0.725116805663163,0.845172127210475,55.6690559861913,0.33276114633789
"345",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",44.9896,8,"AT18",0.590708324,7.07398279,2.32535231361197,0.739083227953345,1.94418263017769,0.792935504817104,64.4428158815237,0.444021423738386
"346",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",50.453,24,"AT18",0.833523611,-14.50523372,-1.64218841254313,0.78633744924582,3.30091494005313,0.676213131494196,54.5003654319614,0.648398899294316
"347",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",45.7487,16,"AT18",0.752916545,-15.37259671,5.27576919476559,0.731992873706804,-13.0894026135414,0.878131044642497,58.7360295971789,0.463154758332145
"348",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",68.4207,1,"AT18",1.051940056,-2.775824776,5.36843047071017,0.717271732980514,-16.2599467880645,0.699811484555924,34.6583230040598,0.802879957418617
"349",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",51.4016,11,"AT18",0.955909496,-15.16689426,-0.233224347581711,0.727640165676662,-2.07462110331926,0.529441290510612,62.9277490491065,0.321733519971454
"350",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",41.4158,6,"AT18",0.642377111,103.7634588,-3.51834804312591,0.769506345212005,0.607857772831579,0.729149785550804,113.565505186088,0.145381822734103
"351",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",35.2285,9,"AT18",0.84996368,-6.855720314,1.41056044920688,0.718963529081536,2.34591968266884,0.652752317803933,65.9193081331001,0.25417729578094
"352",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",49.3014,28,"AT18",0.862860505,-6.053759374,-1.83570255373951,0.736125500859026,0.767127419263716,0.688783833188743,72.6263659208138,0.572396067635241
"353",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",53.7705,7,"AT18",1.114414564,37.34638426,6.06764412970199,0.792457884447554,1.59271922896778,0.915482524556922,49.8411271290184,0.562381649750614
"354",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",43.562,22,"AT18",1.008420586,-18.37744416,5.55350438469324,0.713318904722329,-9.12131045146324,0.894414899018422,71.005887873522,0.471723381196197
"355",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",56.0712,12,"AT18",1.219430976,18.14929218,7.04700733163108,0.761330399140111,-23.417349360906,0.855463970436672,41.3355856728996,0.861359988604804
"356",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",54.1828,17,"AT18",0.788923065,-32.9107784,0.020617118754501,0.703097855814243,-9.23929853459117,0.895304244272884,67.791650410549,0.415520190537984
"357",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",39.6047,13,"AT18",0.685847117,-34.87343744,-2.98030302443908,0.734855083497809,11.9786788807756,0.679549309534132,86.7133914379016,0.163282468062372
"358",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",47.6704,5,"AT18",0.816704428,-41.25326529,-0.933134388110716,0.767836919029735,7.98562304440128,0.686842875060769,75.2954509153876,0.295520716695473
"359",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",46.9348,27,"AT18",0.563573807,14.2822014,3.12386139031071,0.703635574127035,-2.48538322407387,0.855495587002697,68.5916360315542,0.475950371616772
"360",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",53.8465,19,"AT18",0.988070688,21.11523604,-2.6295590355449,0.756257035007786,1.45907146608079,0.74403291754122,39.0620528018638,0.646081806088715
"361",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",47.7482,25,"AT18",0.790591837,-20.65555702,3.12677992532366,0.676803105704806,-10.1900152887461,0.845861940986645,53.6154633032116,0.508384545703492
"362",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",55.1097,26,"AT18",0.782384341,-14.31467554,6.33021995094253,0.735315137859688,-19.7824169655728,0.836538458223491,32.5587631252965,0.78114461122577
"363",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",45.627,6,"AT19",0.790456464,11.7248911,21.8876241226342,0.333907969797307,39.2201487906,0.326201661340493,48.4738826251387,0.434882620127208
"364",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",47.0618,1,"AT19",0.392282009,-43.68783661,7.06016551044391,0.374773708830519,13.2365329151343,0.733578054434663,9.58346315671125,0.317587538670187
"365",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",46.7112,23,"AT19",1.117412818,13.92884101,23.4599263334131,0.405059680431474,1.1354974191442,0.502451927183701,17.7554675265193,0.454288568108825
"366",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",35.463,18,"AT19",0.569704303,-20.91385836,28.6777759155834,0.457828098018887,38.9008888507464,0.540890016146035,36.4240844727002,0.55390448946736
"367",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",41.773,26,"AT19",0.664785971,60.50501737,18.9216255679278,0.432345380926544,48.0882971879025,0.921557355549947,13.8022315714851,0.467696411786114
"368",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",49.1781,2,"AT19",0.445995915,-33.809951,0.0280885188711579,0.427238728711033,26.2679563548076,0.52108153519302,2.43672981613983,0.508015178223026
"369",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",51.0236,22,"AT19",0.323709777,57.84450924,41.6669392620792,0.425396321395179,55.2827123629756,0.908245481464018,14.273124125632,0.50692940814237
"370",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",43.0326,21,"AT19",0.647315606,44.93498844,14.2476951956387,0.306074475850918,39.2483776224785,0.332460780792599,52.619058377037,0.431752967435254
"371",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",28.3701,5,"AT19",0.220203593,131.103377,17.146913764372,0.35746304849308,4.24551408086484,0.521230438559576,5.46747546346273,0.336257283070591
"372",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",46.2402,13,"AT19",0.79284657,-38.85453201,32.2947131553555,0.360061064619368,38.0161270993951,0.488200519481858,23.9169457222528,0.415952601877014
"373",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",59.5433,10,"AT19",0.822305967,53.96340194,21.7603349273927,0.359227592655624,42.1896599366382,0.644241800272855,34.0250486321405,0.462286837086697
"374",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",36.5905,9,"AT19",0.89256248,103.0785729,35.3254875690888,0.458415104419517,46.638776939532,0.647206355427078,17.8932299287047,0.558365397951541
"375",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",35.8966,28,"AT19",0.667847512,29.57836652,28.7773658373594,0.393783908921193,35.7219793817526,0.706799785938787,7.11152147542344,0.462222623035287
"376",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",54.3285,8,"AT19",0.923366679,105.7327914,36.8610411610772,0.501747631286761,48.4325551464937,0.947196346917901,3.73704670431721,0.524557057079711
"377",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",39.5065,19,"AT19",0.916558289,-39.3484717,26.8207712487184,0.359467936854736,18.0600237183262,0.619294761823169,44.5509564072478,0.424648672589878
"378",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",35.1281,12,"AT19",0.438105089,-53.4817682,13.5473660179075,0.425148342247022,19.4842281929015,0.744991888599613,4.05008594065211,0.34314096056632
"379",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",39.585,17,"AT19",0.58096284,49.70292316,34.1603229078723,0.364031433454039,43.333448390264,0.620330279183796,21.7757751372435,0.352042776848484
"380",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",30.2677,24,"AT19",1.079262247,17.27527695,19.9818201447415,0.443170579796401,45.8788596001231,0.719583619117544,42.6421064589497,0.438990026144461
"381",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",36.7914,11,"AT19",0.427156914,-2.859506439,21.0253346158389,0.51746596563935,64.6558248982331,0.702605982985374,17.3240553614018,0.531566849644184
"382",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",26.3723,27,"AT19",0.625756202,35.76738146,22.5840195833057,0.538240920339677,43.4336667107335,0.925916871297698,6.92889624274864,0.497576928006512
"383",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",32.2344,7,"AT19",1.141245388,27.33724823,9.91436631298055,0.407477568422024,46.4134976767919,1.02053636155455,7.88026610156339,0.569311745775283
"384",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",45.894,20,"AT19",0.707680989,56.12505783,23.0051500017101,0.236310807434902,44.1769834443588,0.431807698516496,42.6426849298363,0.44069392963599
"385",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",352.3154,15,"AT19",0.451589608,130.4623674,7.20536993956358,0.52595681986828,36.7684126087549,0.536175769782042,4.03809619499964,0.3584613923628
"386",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",32.8717,25,"AT19",0.698282903,63.80838455,46.1973194856279,0.392618820945209,38.2938940821126,0.523161161558284,26.8650181228901,0.372146036548107
"387",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",37.127,14,"AT19",0.717964606,24.14702963,9.10340727566654,0.350238915187878,28.5516527243666,0.57970749733105,45.4413773596228,0.464313509700276
"388",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",37.014,16,"AT19",0.95829417,34.41850745,16.1787333347565,0.363580715635824,38.9848197937912,0.638474751092051,22.8966303284424,0.54854017170051
"389",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",41.5392,3,"AT19",0.389314196,102.7488176,33.2182094350135,0.382235546429836,37.0952496947804,0.638316726727784,9.26024965538704,0.426436966736167
"390",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",58.2706,4,"AT19",0.544966595,155.2246368,24.5749631025716,0.414494606147465,48.1343450528766,0.768298854330534,9.61109034949345,0.549441026853318
"391",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",30.2459,18,"AT20",1.324732298,-9.635415982,29.3243970255254,0.941144214516076,29.736989613132,0.823709944056142,77.871607734223,0.572305322621223
"392",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",27.6213,6,"AT20",0.710676318,-26.72830309,19.1699843132056,0.662976165405685,-0.532673115493509,1.40362205856115,128.53452122608,0.371691273460786
"393",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",35.3695,1,"AT20",1.134323761,-45.492361,5.91173556577067,0.820877701416272,1.6859138463621,1.12910644964742,99.6404768063934,0.585399646046366
"394",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",30.6374,3,"AT20",0.757540933,-22.95099162,-3.75270146377468,0.959245376536205,20.6536697960622,1.59138313788059,58.9688440656392,0.800346879256155
"395",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",32.6924,26,"AT20",1.308311431,-13.66008606,22.3202986810387,1.05643408275486,5.12869673751655,0.947185425954825,41.6242042755671,0.991825831205912
"396",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",29.264,16,"AT20",1.140331667,-16.978714,29.439667935217,1.15334224307775,45.0709533824314,1.33737444552439,83.1352698179062,0.560700874195448
"397",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",43.8508,24,"AT20",1.369393846,103.133669,21.6266224338841,0.869913954383863,17.8665051598037,1.76700549574243,29.8839674085179,0.92153934552983
"398",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",35.631,8,"AT20",1.490567184,101.6905707,37.1254216385746,0.552442159863453,19.4376297880086,1.23097657768087,69.0611597180632,0.555740564847889
"399",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",31.71,11,"AT20",1.465359473,-14.85878934,5.72114398511053,1.11095808915422,8.62511571592285,0.870631636315758,118.827768692706,0.459389022596494
"400",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",30.302,4,"AT20",1.52374156,21.68812081,29.422889114409,0.702573699889541,11.6693725471673,1.34192180758568,89.7444222018987,0.703274834245951
"401",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",35.7195,13,"AT20",1.313735119,70.1229932,4.25616205444646,1.08051006680497,9.53770151122427,1.15932340372648,57.201914828487,0.753040270680887
"402",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",41.225,20,"AT20",1.918674948,42.4696667,16.930754193356,0.841597015614706,18.3262137707002,1.17022941134267,45.7681287914019,1.17143866965398
"403",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",31.9553,17,"AT20",1.750620211,50.01707584,28.1861841809469,0.889778244990161,11.3179661026394,1.18528433729843,75.9884535892977,0.792141430923843
"404",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",40.0418,14,"AT20",1.659886616,34.91799819,13.2954367479064,0.843053113539168,14.2320777564576,1.23914612817357,23.7494200967135,1.25043227721063
"405",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",37.7295,7,"AT20",1.137507033,50.07932526,7.10014707697519,0.823737412393994,14.4618387342953,1.1703995131871,72.2517606480784,0.664388741982128
"406",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",21.6902,2,"AT20",0.790669485,-78.90920163,-3.72637830078637,0.953850871506225,18.3412513833384,1.53212428329928,128.42842616699,0.408497721627416
"407",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",29.9333,25,"AT20",1.931680706,79.63295547,23.9785057417181,0.76089502475393,13.6466824975223,1.36655647325454,90.1771874865579,0.599512177303122
"408",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",33.419,27,"AT20",1.162260132,0.106056557,15.4070284861999,1.0789698033316,2.33597181494093,0.931311319978818,59.6270517482315,0.719044536769069
"409",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",31.4983,15,"AT20",1.678803986,30.1677363,34.0628215858886,1.14202168837238,30.237062395081,1.16276800998438,38.8179836546748,0.949303322949601
"410",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",28.8065,23,"AT20",1.106060313,119.2279175,15.6408606447833,0.680234202486573,-25.4770198836896,0.738542961226029,82.5155897894576,0.698713994360206
"411",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",33.8994,22,"AT20",1.473031532,176.8127403,33.9039678588996,1.07484631610876,20.7758272405636,1.69396127928995,34.1390571610616,0.78791946235437
"412",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",27.4664,10,"AT20",1.299494474,12.0783419,18.1364969369279,0.91973777795925,18.8711401570866,0.8692133318175,68.4996305787687,0.592981517874067
"413",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",23.8144,5,"AT20",0.574320274,-49.31792599,18.9609548667104,0.992584501406245,4.83496498506304,0.972207601018714,144.605623935308,0.57122983390945
"414",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",25.3204,9,"AT20",1.185315557,-12.78819773,23.8167527806642,0.912087509254867,15.2132859998624,1.00604576434701,76.7151525188634,0.549669998939436
"415",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",35.4849,28,"AT20",1.231539726,2.24208092,47.192340586116,0.638712683278111,22.1061738492138,1.01929599709256,61.5953491917992,0.622769221462935
"416",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",30.9272,12,"AT20",1.394103271,-0.934078397,5.47826628269706,0.956938624624312,18.693928955151,1.11891671928663,48.6247639744849,1.04737745385233
"417",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",27.7904,19,"AT20",1.063659307,-51.34481425,30.1010101200556,0.784400855023606,13.3021553565583,1.15969334439298,81.2490505329322,0.732377423818215
"418",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",38.0322,21,"AT20",1.82062544,-14.80427065,12.8245382053719,1.14121750751591,18.2314378054848,1.37568340589273,37.4564503019471,0.827573319786754
"419",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",41.3041,18,"AT21",0.861228444,72.35645039,54.4349038252885,0.600836739153248,-8.05193680328617,0.710650538993154,99.8690012858798,0.580432841322207
"420",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",41.4827,6,"AT21",0.819833562,100.7618859,40.4423465861722,0.504860548437918,-11.1398149596754,1.03030080981972,93.4953066827618,0.436719071307033
"421",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",55.8956,1,"AT21",1.297324897,86.54793341,18.9108370728398,0.457123831310329,9.81856191281861,0.83929110500161,93.2095032280951,0.51134982919162
"422",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",54.2505,3,"AT21",0.524312034,44.62611178,23.5635325736674,0.667462981963226,42.9514897303381,0.563768048786579,81.2468377988201,0.540992720485203
"423",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",39.6183,26,"AT21",0.911821046,27.52256518,23.8132934239013,0.883865781547396,16.7275762542343,0.903380266844596,69.7678371251006,0.764631171028029
"424",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",37.6406,16,"AT21",0.87051297,64.26668247,30.9676557864009,0.699344355304484,2.48085568966178,0.596894356839691,74.7882099357077,0.601375008513385
"425",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",52.9652,24,"AT21",1.01151873,95.5952718,30.5010801195969,0.937184354178257,36.5367178751614,0.911844591271653,50.5077914993965,0.825179297936996
"426",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",36.1329,8,"AT21",0.903049257,55.76108068,48.5793786488986,0.470771796809561,-1.25481380454238,0.805688853792459,97.5505519567085,0.569893966485176
"427",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",39.9191,11,"AT21",0.852505581,16.3031884,6.22920141886533,0.860437922898322,18.3967361126445,0.645570745255362,100.872275664209,0.522016855989019
"428",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",51.6912,4,"AT21",1.003245052,34.78083464,46.6840325904805,0.45517218171664,2.10661962941862,0.877562661756344,85.3833332336212,0.536538136901298
"429",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",37.3163,13,"AT21",0.67060085,30.22739397,10.2212095524901,0.756820256741356,13.9841573108856,0.566991030977776,80.198722345558,0.59105312714173
"430",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",39.1488,20,"AT21",0.963734961,39.88308675,24.9637085697838,0.714650781638658,26.8937922686603,0.648261545052268,76.5240882606645,0.611565173300937
"431",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",32.8489,17,"AT21",0.953894791,17.62347567,36.7739035568875,0.820740996263551,-1.11293535908771,0.700657599418599,72.6296796303033,0.637127762055897
"432",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",49.8049,14,"AT21",1.167801634,21.35579719,5.87808061108404,0.882789921148616,33.9237997638501,0.860900818491517,56.6389798324058,0.871957868418814
"433",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",27.2871,7,"AT21",0.569953781,33.85904913,41.3601558329611,0.489824497999486,14.3592275172291,0.452586308807213,104.078929519028,0.627019395530308
"434",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",47.6811,2,"AT21",0.793555981,-18.41235344,22.7771889636512,0.696324760292027,-6.65290049798688,0.488036066729482,95.7443994621295,0.506072075942822
"435",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",24.8858,25,"AT21",0.713675942,34.11909208,45.8968004912138,0.704802730186262,-14.5817694113743,0.687168139608142,99.7894970286033,0.520113780973585
"436",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",31.0167,27,"AT21",0.832100178,29.73786577,27.6641759529147,0.780800148014605,-12.7696311417509,0.595663896949289,95.6668913139017,0.67061687002432
"437",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",28.0019,15,"AT21",0.774948987,103.9401175,48.069894604813,0.732607511611564,-13.7893273586407,0.571617167187563,75.1156053365136,0.67830446683335
"438",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",26.952,23,"AT21",1.161908152,52.39825262,39.060298957638,0.715619779159289,-5.49505767022319,0.602624055494071,74.5047331629008,0.617836867721255
"439",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",34.9711,22,"AT21",0.713032498,83.63372578,42.6839613152709,0.914521434682159,13.3657255931355,1.04969049474278,63.9165198385078,0.871716072337164
"440",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",45.862,10,"AT21",0.593835404,-13.21290508,22.6309490446621,0.713549246340962,14.4030614964487,0.441905563905048,101.289678592253,0.557240176849106
"441",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",35.3402,5,"AT21",0.74701139,-29.31844695,22.7550183345168,0.695985305886463,7.39370399982937,0.515297269055769,89.0260866574588,0.561224285154164
"442",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",25.019,9,"AT21",0.73961299,-27.00751668,25.883153656418,0.634167675714233,16.8793893336372,0.505981981371563,88.4563988217054,0.494911578145583
"443",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",27.8676,28,"AT21",0.667592957,-64.22767742,65.3952180138216,0.652917259044889,-2.69450791277274,0.58709309285631,81.9752335076101,0.718377090132058
"444",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",35.1837,12,"AT21",0.926612489,-40.8429576,11.4362643970984,0.794053610242263,24.2364190764715,0.55614892715271,67.5399985996118,0.813146866604413
"445",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",30.0786,19,"AT21",0.665469,-70.1866219,33.4250414422896,0.83986656580949,-0.241296315087368,0.803041219381357,69.3088040042259,0.664274789243832
"446",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",37.5181,21,"AT21",1.104280391,-3.869869368,23.6426853809857,0.818656534777571,31.7567372390008,0.51275871530792,57.0295913512429,0.802538023320812
"447",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",47.3012,20,"AT22",0.725283535,136.4546161,100.228584388561,0.291594439555356,111.982446593039,0.212275180084247,86.873174917139,0.623982887644722
"448",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",56.6403,23,"AT22",0.897974686,54.73081525,48.5335132027402,0.524431612986971,63.3235715033061,0.220711310804761,74.7314733755426,0.734494610258374
